,primary_photo,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,primary_photo.href,tax_record,other_listings,community.advertisers,community.property_id,community.description.name,products
16,,2022-04-14T01:25:39Z,"['community_outdoor_space', 'cul_de_sac', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'fenced_yard', 'park']",2890-Wycliff-Rd_Raleigh_NC_27607_M64620-75454,for_sale,2022-04-12T17:57:47Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/8467f6198da75b7bf962ee0871d6e7dcl-m2868667347s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/8467f6198da75b7bf962ee0871d6e7dcl-m2926617258s-w1024_h768.jpg'}]",,310000,False,6462075454,,,2942028504,,[{'office_name': None}],TANC,,,mls,092C60E6B2E643EAB032867608739622,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1972.0,,2014-05-30,156000.0,2.0,,1.0,1742.0,1457.0,3.0,townhouse,,,2.0,3.0,townhomes,27607,North Carolina,-78.6897,35.82174,Raleigh,NC,2890 Wycliff Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2890%20Wycliff%20Rd%2C%20Raleigh%2C%20NC%2027607&size=640x480&source=outdoor&signature=IyCHuRFCU3vYMMMI4911L-eJWd0=,37183,Wake,"[{'listing_id': '2942028504', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '583313754', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/8467f6198da75b7bf962ee0871d6e7dcl-m2868667347s-w1024_h768.jpg,,,,,,
17,,2022-03-29,"['two_or_more_stories', 'garage_1_or_more', 'floor_plan']",Willow_Townes-at-Oakview_3315-Oak-Pass-Drive_Raleigh_NC_27610_P417000638128,ready_to_build,2022-04-12T12:21:32.000Z,,"[{'name': 'Ashton Woods', 'photo': 'https://nh.rdcpix.com/2e2d9192d81be0d0dcc338a7f038ad8fn-f1406498324s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/8897b02d9f10f0c4fd0ccf63aa21dbe6e-f2508296523s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/8897b02d9f10f0c4fd0ccf63aa21dbe6e-f3749093296s-w1024_h768.jpg'}]",,326990,False,417000638128,,"[{'type': None, 'href': 'https://pano.ml3ds-cloud.com/007-AshtonWoods/Raleigh/138601_TownsAtOakview/Willow/'}]",,,,AW1B,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Willow,1.0,,1447.0,,,,1.0,2.0,3.0,condo_townhome,27610,North Carolina,-78.580218,35.771221,Raleigh,NC,3315 Oak Pass Drive,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3315%20Oak%20Pass%20Drive%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=2q6Wnl1_zPimrsyOVH-Z_2SL_Mg=,37183,Wake,,https://nh.rdcpix.com/8897b02d9f10f0c4fd0ccf63aa21dbe6e-f2508296523s-w1024_h768.jpg,,,"[{'office': {'hours': 'Schedule a Virtual Appointment with one of our Community Sales Managers to learn more about how you', 'phones': [{'number': '(919) 804-0195', 'type': 'Office'}, {'number': '8667093578', 'type': 'toll_free'}]}, 'builder': {'fulfillment_id': '4275847'}}]",717000064509,Townes at Oakview,
18,,2022-03-29,"['two_or_more_stories', 'garage_1_or_more', 'floor_plan']",Sierra_Townes-at-Oakview_3315-Oak-Pass-Drive_Raleigh_NC_27610_P417000638129,ready_to_build,2022-04-12T12:21:32.000Z,,"[{'name': 'Ashton Woods', 'photo': 'https://nh.rdcpix.com/2e2d9192d81be0d0dcc338a7f038ad8fn-f1406498324s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/f8321caa461212a2180fc793d096e1dfe-f1437956740s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/f8321caa461212a2180fc793d096e1dfe-f3673080423s-w1024_h768.jpg'}]",,321990,False,417000638129,,,,,,AW1B,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Sierra,1.0,,1437.0,,,,1.0,2.0,2.0,condo_townhome,27610,North Carolina,-78.580218,35.771221,Raleigh,NC,3315 Oak Pass Drive,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3315%20Oak%20Pass%20Drive%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=2q6Wnl1_zPimrsyOVH-Z_2SL_Mg=,37183,Wake,,https://nh.rdcpix.com/f8321caa461212a2180fc793d096e1dfe-f1437956740s-w1024_h768.jpg,,,"[{'office': {'hours': 'Schedule a Virtual Appointment with one of our Community Sales Managers to learn more about how you', 'phones': [{'number': '(919) 804-0195', 'type': 'Office'}, {'number': '8667093578', 'type': 'toll_free'}]}, 'builder': {'fulfillment_id': '4275847'}}]",717000064509,Townes at Oakview,
19,,2022-04-13T15:40:37Z,"['central_air', 'community_outdoor_space', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'fenced_yard', 'farm', 'ranch']",911-S-Bloodworth-St_Raleigh_NC_27601_M57300-22058,for_sale,2022-04-11T11:41:34Z,,"[{'name': 'Compass North Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/dc54dd6941f64c9f9acdfb6259811a76l-m2250546449s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/dc54dd6941f64c9f9acdfb6259811a76l-m3668810250s-w1024_h768.jpg'}]",,325000,False,5730022058,,,2941983889,,[{'office_name': None}],TANC,,,mls,1CF635ADEDB122570FECF0E0D354889B,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1960.0,,,,2.0,,,6970.0,1187.0,2.0,,,,1.0,3.0,single_family,27601,North Carolina,-78.633609,35.767675,Raleigh,NC,911 S Bloodworth St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=911%20S%20Bloodworth%20St%2C%20Raleigh%2C%20NC%2027601&size=640x480&source=outdoor&signature=TPjeG_pdNYgvxVfy7tZZT_fq1EA=,37183,Wake,"[{'listing_id': '2941983889', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/dc54dd6941f64c9f9acdfb6259811a76l-m2250546449s-w1024_h768.jpg,,,,,,
20,,2022-04-09T15:51:26Z,"['central_air', 'community_outdoor_space', 'forced_air', 'hardwood_floors', 'two_or_more_stories', 'garage_1_or_more', 'big_yard']",3875-Pin-Oak-Rd_Raleigh_NC_27604_M60412-36577,for_sale,2022-04-09T15:56:07Z,,"[{'name': 'Pinnacle Group Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/049499170e6fac03d9567e7b86400a79l-m2563482630s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/049499170e6fac03d9567e7b86400a79l-m1092251830s-w1024_h768.jpg'}]",,325000,False,6041236577,,,2941961814,,[{'office_name': None}],TANC,,,mls,B000B7FE572B32B74DC38C6091AF9220,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2006.0,,2015-06-12,135000.0,2.0,,1.0,4356.0,1482.0,3.0,,,1.0,2.0,3.0,single_family,27604,North Carolina,-78.571038,35.805292,Raleigh,NC,3875 Pin Oak Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3875%20Pin%20Oak%20Rd%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=KjP4H-AoN2f0Yjth7HV9R4ONEDU=,37183,Wake,"[{'listing_id': '2941961814', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '600872322', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/049499170e6fac03d9567e7b86400a79l-m2563482630s-w1024_h768.jpg,,,,,,
21,,2022-04-15,"['lake', 'shopping', 'two_or_more_stories', 'modern_kitchen', 'large_kitchen']",Plan-1330_Liberty-Station_3124-Garner-Road_Raleigh_NC_27610_P417000654531,ready_to_build,2022-04-09T12:30:32.000Z,,"[{'name': 'KB Home', 'photo': 'https://nh.rdcpix.com/38e6914d0dddcd6a3c4c79c04d45371fn-f924794249s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/5e42a0042fe0a4003d2bc743ede6d3bbe-f4239993000s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/5e42a0042fe0a4003d2bc743ede6d3bbe-f1001722699s-w1024_h768.jpg'}]",,309990,False,417000654531,,,,,,BDLB,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,['co_broke'],basic_opt_in,,,,,2.0,Plan 1330,1.0,,1330.0,,,,0.0,2.0,3.0,condo_townhome,27610,North Carolina,-78.635719,35.73778,Raleigh,NC,3124 Garner Road,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3124%20Garner%20Road%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=ghhC9X1TJz1MBCQrOgyn_5swo4U=,37183,Wake,,https://nh.rdcpix.com/5e42a0042fe0a4003d2bc743ede6d3bbe-f4239993000s-w1024_h768.jpg,,,"[{'office': {'hours': 'Mon-Thurs: 10 AM-6 PM Fri: 1 PM-6 PM Sat: 10 AM-6 PM Sun: 12 PM-6 PM', 'phones': [{'number': '(919) 768-7989', 'type': 'Office'}, {'number': '8553375255', 'type': 'toll_free'}]}, 'builder': None}]",717000071629,Liberty Station,
22,,2022-04-15,"['lake', 'shopping', 'two_or_more_stories', 'modern_kitchen', 'large_kitchen', 'open_floor_plan', 'floor_plan']",Plan-1471_Liberty-Station_3124-Garner-Road_Raleigh_NC_27610_P417000654535,ready_to_build,2022-04-09T12:30:32.000Z,,"[{'name': 'KB Home', 'photo': 'https://nh.rdcpix.com/38e6914d0dddcd6a3c4c79c04d45371fn-f924794249s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/46b2d06757a03b2df266ae7a501070cbe-f1762667156s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/46b2d06757a03b2df266ae7a501070cbe-f4020348384s-w1024_h768.jpg'}]",,323990,False,417000654535,,,,,,BDLB,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,['co_broke'],basic_opt_in,,,,,2.0,Plan 1471,1.0,,1471.0,,,,0.0,2.0,3.0,condo_townhome,27610,North Carolina,-78.635719,35.73778,Raleigh,NC,3124 Garner Road,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3124%20Garner%20Road%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=ghhC9X1TJz1MBCQrOgyn_5swo4U=,37183,Wake,,https://nh.rdcpix.com/46b2d06757a03b2df266ae7a501070cbe-f1762667156s-w1024_h768.jpg,,,"[{'office': {'hours': 'Mon-Thurs: 10 AM-6 PM Fri: 1 PM-6 PM Sat: 10 AM-6 PM Sun: 12 PM-6 PM', 'phones': [{'number': '(919) 768-7989', 'type': 'Office'}, {'number': '8553375255', 'type': 'toll_free'}]}, 'builder': None}]",717000071629,Liberty Station,
23,,2022-04-15,"['lake', 'shopping', 'two_or_more_stories', 'modern_kitchen', 'large_kitchen']",Plan-1466_Liberty-Station_3124-Garner-Road_Raleigh_NC_27610_P417000654534,ready_to_build,2022-04-09T12:30:32.000Z,,"[{'name': 'KB Home', 'photo': 'https://nh.rdcpix.com/38e6914d0dddcd6a3c4c79c04d45371fn-f924794249s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/45bb76183c70038e80ea6980730412e2e-f730837421s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/45bb76183c70038e80ea6980730412e2e-f1417610869s-w1024_h768.jpg'}]",,314990,False,417000654534,,,,,,BDLB,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,['co_broke'],basic_opt_in,,,,,2.0,Plan 1466,1.0,,1466.0,,,,0.0,2.0,3.0,condo_townhome,27610,North Carolina,-78.635719,35.73778,Raleigh,NC,3124 Garner Road,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3124%20Garner%20Road%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=ghhC9X1TJz1MBCQrOgyn_5swo4U=,37183,Wake,,https://nh.rdcpix.com/45bb76183c70038e80ea6980730412e2e-f730837421s-w1024_h768.jpg,,,"[{'office': {'hours': 'Mon-Thurs: 10 AM-6 PM Fri: 1 PM-6 PM Sat: 10 AM-6 PM Sun: 12 PM-6 PM', 'phones': [{'number': '(919) 768-7989', 'type': 'Office'}, {'number': '8553375255', 'type': 'toll_free'}]}, 'builder': None}]",717000071629,Liberty Station,
24,,2022-04-15,"['lake', 'shopping', 'two_or_more_stories', 'granite_kitchen', 'modern_kitchen', 'large_kitchen']",Plan-1445_Liberty-Station_3124-Garner-Road_Raleigh_NC_27610_P417000654532,ready_to_build,2022-04-09T12:30:32.000Z,,"[{'name': 'KB Home', 'photo': 'https://nh.rdcpix.com/38e6914d0dddcd6a3c4c79c04d45371fn-f924794249s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/f252dfee79be859e79355bef33d6fdabe-f35678207s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/f252dfee79be859e79355bef33d6fdabe-f2264127256s-w1024_h768.jpg'}]",,310990,False,417000654532,,,,,,BDLB,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,['co_broke'],basic_opt_in,,,,,2.0,Plan 1445,1.0,,1445.0,,,,0.0,2.0,3.0,condo_townhome,27610,North Carolina,-78.635719,35.73778,Raleigh,NC,3124 Garner Road,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3124%20Garner%20Road%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=ghhC9X1TJz1MBCQrOgyn_5swo4U=,37183,Wake,,https://nh.rdcpix.com/f252dfee79be859e79355bef33d6fdabe-f35678207s-w1024_h768.jpg,,,"[{'office': {'hours': 'Mon-Thurs: 10 AM-6 PM Fri: 1 PM-6 PM Sat: 10 AM-6 PM Sun: 12 PM-6 PM', 'phones': [{'number': '(919) 768-7989', 'type': 'Office'}, {'number': '8553375255', 'type': 'toll_free'}]}, 'builder': None}]",717000071629,Liberty Station,
25,,2022-04-15,"['lake', 'shopping', 'two_or_more_stories', 'modern_kitchen', 'large_kitchen']",Plan-1451_Liberty-Station_3124-Garner-Road_Raleigh_NC_27610_P417000654533,ready_to_build,2022-04-09T12:30:32.000Z,,"[{'name': 'KB Home', 'photo': 'https://nh.rdcpix.com/38e6914d0dddcd6a3c4c79c04d45371fn-f924794249s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/e8fd6608fe19d701d81c95c72e2ecfcfe-f2796446496s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/e8fd6608fe19d701d81c95c72e2ecfcfe-f2741835758s-w1024_h768.jpg'}]",,319990,False,417000654533,,,,,,BDLB,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,['co_broke'],basic_opt_in,,,,,2.0,Plan 1451,1.0,,1451.0,,,,0.0,2.0,3.0,condo_townhome,27610,North Carolina,-78.635719,35.73778,Raleigh,NC,3124 Garner Road,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3124%20Garner%20Road%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=ghhC9X1TJz1MBCQrOgyn_5swo4U=,37183,Wake,,https://nh.rdcpix.com/e8fd6608fe19d701d81c95c72e2ecfcfe-f2796446496s-w1024_h768.jpg,,,"[{'office': {'hours': 'Mon-Thurs: 10 AM-6 PM Fri: 1 PM-6 PM Sat: 10 AM-6 PM Sun: 12 PM-6 PM', 'phones': [{'number': '(919) 768-7989', 'type': 'Office'}, {'number': '8553375255', 'type': 'toll_free'}]}, 'builder': None}]",717000071629,Liberty Station,
26,,2022-04-11T20:57:40Z,"['central_air', 'community_outdoor_space', 'laundry_room', 'single_story', 'modern_kitchen', 'large_kitchen', 'wooded_land', 'big_lot', 'ensuite', 'farm', 'ranch']",2504-Evers-Dr_Raleigh_NC_27610_M61394-86936,for_sale,2022-04-09T11:09:36Z,,"[{'name': 'Allen Tate Realtors-Raleigh-Glenwood', 'photo': 'https://ap.rdcpix.com/569826821/06fa19acf2f47170ca75a347468039abg-c0s.jpg', 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/a0d1f1514d0554da86601e06d5f9df31l-m2144305554s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/a0d1f1514d0554da86601e06d5f9df31l-m291852044s-w1024_h768.jpg'}]",,305000,True,6139486936,,,2941958532,,[{'office_name': 'Allen Tate/Raleigh-Glenwood'}],TANC,,,mls,C536D2592F9CF0280E91FA82531E2FE2,,,,,,,True,,True,True,False,False,advantage_pro,"['core.agent', 'core.broker', 'listing_owner_lead.broker', 'listing_owner_brand.broker']",advantage_pro,1972.0,,2020-04-01,205000.0,2.0,,,11326.0,1203.0,2.0,,,,1.0,3.0,single_family,27610,North Carolina,-78.61729,35.745124,Raleigh,NC,2504 Evers Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2504%20Evers%20Dr%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=B79RQ1QyIHhaxUDNYrXIavZx5UI=,37183,Wake,"[{'listing_id': '2941958532', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2913605439', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2407788957', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/a0d1f1514d0554da86601e06d5f9df31l-m2144305554s-w1024_h768.jpg,,,,,,
27,,2022-04-11T21:00:21Z,"['community_outdoor_space', 'community_security_features', 'den_or_office', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'big_yard']",1632-Moineau-Ln_Raleigh_NC_27610_M60805-10293,for_sale,2022-04-08T19:35:41Z,,"[{'name': 'Keller Williams Preferred Realty - Brier Creek', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/bd577902ab81145ad1ed36c4b4dcc872l-m943649853s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/bd577902ab81145ad1ed36c4b4dcc872l-m4044069651s-w1024_h768.jpg'}]",,350000,False,6080510293,,,2941937299,,[{'office_name': None}],TANC,,,mls,FC06C7580E11DAC02C9F29A9D6330D92,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2015.0,,2018-06-20,175000.0,2.0,,1.0,4792.0,1675.0,3.0,,,1.0,2.0,3.0,single_family,27610,North Carolina,-78.56926,35.753037,Raleigh,NC,1632 Moineau Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1632%20Moineau%20Ln%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=3gdn89bSwP2i_ppT6qAWHsy1Fak=,37183,Wake,"[{'listing_id': '2941937299', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '641187818', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '602022198', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/bd577902ab81145ad1ed36c4b4dcc872l-m943649853s-w1024_h768.jpg,,,,,,
28,,2022-04-09T01:46:43Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'new_roof', 'hoa']",1021-Brighthurst-Dr-Unit-108_Raleigh_NC_27605_M61743-50188,for_sale,2022-04-08T16:50:58Z,,"[{'name': 'CB Advantage (Chapel Hill)', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/896b6eaff0b8a622e75149e67281661dl-m3166968079s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/896b6eaff0b8a622e75149e67281661dl-m3342343531s-w1024_h768.jpg'}]",,313000,False,6174350188,,,2941929165,,[{'office_name': 'Coldwell Banker Advantage'}],TANC,,,mls,0BA487656E81DD8523EA1BCB12012F27,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1985.0,,2019-02-27,232000.0,1.0,,1.0,,838.0,2.0,condo,,,1.0,2.0,condos,27605,North Carolina,-78.65086,35.795868,Raleigh,NC,1021 Brighthurst Dr Unit 108,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1021%20Brighthurst%20Dr%20Unit%20108%2C%20Raleigh%2C%20NC%2027605&size=640x480&source=outdoor&signature=uMnIi4w7WuCxjF82hlVZ3ZoHXT4=,37183,Wake,"[{'listing_id': '2941929165', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '650147986', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '513247514', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/896b6eaff0b8a622e75149e67281661dl-m3166968079s-w1024_h768.jpg,,,,,,
29,,2022-04-10T14:46:23Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'open_floor_plan', 'floor_plan', 'maintenance', 'shopping']",1478-Barton-Place-Dr_Raleigh_NC_27608_M61732-46731,for_sale,2022-04-08T14:51:47Z,,"[{'name': 'New Idea Real Estate, Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/9889a846a1cfb87f2b40805ffe2304bel-m1405471400s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/9889a846a1cfb87f2b40805ffe2304bel-m3173119317s-w1024_h768.jpg'}]",,350000,False,6173246731,,,2941923410,,[{'office_name': None}],TANC,,,mls,F5F6ED418BECC16400030B8A5BB3FF5E,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1988.0,,2016-12-22,222000.0,1.0,,1.0,871.0,919.0,2.0,townhouse,,,2.0,2.0,townhomes,27608,North Carolina,-78.643557,35.797925,Raleigh,NC,1478 Barton Place Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1478%20Barton%20Place%20Dr%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=fwjxx0jS9jGBwYTjREeGXiANzGg=,37183,Wake,"[{'listing_id': '2941923410', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '567185006', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/9889a846a1cfb87f2b40805ffe2304bel-m1405471400s-w1024_h768.jpg,,,,,,
30,,2022-04-08T14:47:12Z,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'den_or_office', 'family_room', 'laundry_room', 'recreation_facilities', 'view', 'basement', 'single_story', 'farm', 'ranch', 'trails', 'views']",7100-Stuart-Dr_Raleigh_NC_27615_M66665-94096,for_sale,2022-04-08T14:51:47Z,,"[{'name': 'Aimee Anderson & Associates', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/fa9d18d571de86d892024ceaeef66ae5l-m175132491s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/fa9d18d571de86d892024ceaeef66ae5l-m1833049878s-w1024_h768.jpg'}]",,330000,False,6666594096,,,2941923407,,[{'office_name': 'Aimee Anderson & Associates'}],TANC,,,mls,FF7EBCF5BC82EDB3D8ECF9BB42D10F06,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1979.0,,1985-09-13,72000.0,1.0,,1.0,26136.0,1115.0,2.0,,,,1.0,3.0,single_family,27615,North Carolina,-78.654141,35.875352,Raleigh,NC,7100 Stuart Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7100%20Stuart%20Dr%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=Fkt_jTNRulcmlT0KBId_a6_2wwI=,37183,Wake,"[{'listing_id': '2941923407', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/fa9d18d571de86d892024ceaeef66ae5l-m175132491s-w1024_h768.jpg,,,,,,
31,,2022-04-09T02:32:00Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'modern_kitchen', 'large_kitchen', 'fenced_yard', 'trails', 'shopping']",6248-Fountainhead-Dr_Raleigh_NC_27609_M68630-50698,for_sale,2022-04-08T13:26:20Z,,"[{'name': 'Choice Residential Real Estate', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1d6b8090e6382810b131188e87708d7fl-m1647888530s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1d6b8090e6382810b131188e87708d7fl-m1582801990s-w1024_h768.jpg'}]",,335000,False,6863050698,,,2941920255,,[{'office_name': None}],TANC,,,mls,B52F6CA657DC04D02906CC4676514A0A,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1996.0,,1996-11-26,145000.0,3.0,,1.0,1742.0,2545.0,4.0,townhouse,,,2.0,4.0,townhomes,27609,North Carolina,-78.614389,35.865125,Raleigh,NC,6248 Fountainhead Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6248%20Fountainhead%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=4gRDN_X9oUTCxis3kf6NBwias7Q=,37183,Wake,"[{'listing_id': '2941920255', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/1d6b8090e6382810b131188e87708d7fl-m1647888530s-w1024_h768.jpg,,,,,,
