,primary_photo,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,primary_photo.href,tax_record,community.advertisers,community.property_id,community.description.name,location.address.coordinate,other_listings
56,,2022-04-11T23:33:46Z,"['central_air', 'community_clubhouse', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more']",2461-Memory-Ridge-Dr_Raleigh_NC_27606_M54045-94569,for_sale,2022-04-08T14:51:47Z,,"[{'name': 'Raleigh Realty Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/73c143136753c8904843fd6ccda42a6fl-m290758540s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/73c143136753c8904843fd6ccda42a6fl-m536225392s-w1024_h768.jpg'}]",,415000,False,5404594569,,,2941923409,,[{'office_name': None}],TANC,,,mls,9F487DB73F70D9DF5E42E833A9F936E3,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2012.0,,2017-09-06,268000.0,2.0,,1.0,1307.0,1861.0,3.0,townhouse,,1.0,2.0,3.0,townhomes,27606,North Carolina,-78.729982,35.746874,Raleigh,NC,2461 Memory Ridge Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2461%20Memory%20Ridge%20Dr%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=B7dilB8rFvgk69f5X3-CIEqN6gI=,37183,Wake,"[{'listing_id': '2941923409', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '630809426', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '604792538', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '546371850', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/73c143136753c8904843fd6ccda42a6fl-m290758540s-w1024_h768.jpg,,,,,,
57,,2022-04-18T02:18:12Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'cul_de_sac', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'low_hoa', 'wrap_around_porch', 'big_lot', 'views', 'hoa']",1705-Reynolda-Ct_Raleigh_NC_27603_M55807-43619,for_sale,2022-04-08T14:28:12Z,,"[{'name': 'Orchard Brokerage, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1789f17dc5a79657a7c1761fd388fe3dl-m662776816s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1789f17dc5a79657a7c1761fd388fe3dl-m970948411s-w1024_h768.jpg'}]",,409900,False,5580743619,,"[{'type': None, 'href': 'https://www.zillow.com/view-3d-home/39c6688f-cc33-4913-be3d-bebed932d3d5?setAttribution=mls&wl=true'}]",2941922434,,[{'office_name': 'Orchard Brokerage LLC'}],TANC,,,mls,22838A6F47081691CB8DC012FFAA6054,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1997.0,,2017-09-14,228500.0,2.0,,1.0,30492.0,2077.0,3.0,,,2.0,2.0,3.0,single_family,27603,North Carolina,-78.659444,35.611376,Raleigh,NC,1705 Reynolda Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1705%20Reynolda%20Ct%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=sKtlNxbdyXxtyj4vsEYtFh5lTrE=,37183,Wake,"[{'listing_id': '2941922434', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '629541314', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/1789f17dc5a79657a7c1761fd388fe3dl-m662776816s-w1024_h768.jpg,,,,,,
58,,2022-04-09T17:13:27Z,"['central_air', 'community_clubhouse', 'community_elevator', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'disability_features', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",400-W-North-St-Apt-702_Raleigh_NC_27603_M50977-44079,for_sale,2022-04-07T17:43:19Z,,"[{'name': 'Glenwood Agency, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/bc3f1feecf2f9a9e07586fd6bfbc5348l-m3271840827s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/bc3f1feecf2f9a9e07586fd6bfbc5348l-m3409185632s-w1024_h768.jpg'}]",,439000,False,5097744079,,,2941885378,,[{'office_name': None}],TANC,,,mls,C24F13E154011A6164AD57564DDA0E66,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2008.0,,2020-11-12,378000.0,2.0,,,,1167.0,2.0,condo,,2.0,1.0,2.0,condos,27603,North Carolina,-78.645217,35.785203,Raleigh,NC,400 W North St Apt 702,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=400%20W%20North%20St%20Apt%20702%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=JfJgrf4t4rudZKK6PUFKCpOpnDI=,37183,Wake,"[{'listing_id': '2941885378', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2919874346', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2916685287', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2915444831', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2912888050', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '650944482', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '649477618', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '648547114', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '602371498', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '532862310', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '525597018', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/bc3f1feecf2f9a9e07586fd6bfbc5348l-m3271840827s-w1024_h768.jpg,,,,,,
59,,2022-04-12T01:03:39Z,"['community_outdoor_space', 'corner_lot', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",9141-Falkwood-Rd_Raleigh_NC_27617_M69207-68580,for_sale,2022-04-07T13:03:29Z,,"[{'name': 'Berkshire Hathaway Homeservices Ysu', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/031aa672989d0b5750a1546c5571d365l-m319582384s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/031aa672989d0b5750a1546c5571d365l-m2949201734s-w1024_h768.jpg'}]",,421000,False,6920768580,,,2941872942,,[{'office_name': 'Berkshire Hathaway HomeService'}],TANC,,,mls,05E7ACE51E3BC08BEC288543C4653DBE,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2011.0,,2017-05-11,320000.0,3.0,,1.0,2178.0,2111.0,4.0,townhouse,,2.0,3.0,3.0,townhomes,27617,North Carolina,-78.802223,35.898412,Raleigh,NC,9141 Falkwood Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=9141%20Falkwood%20Rd%2C%20Raleigh%2C%20NC%2027617&size=640x480&source=outdoor&signature=Jvd4PuHTNSVVz7r1-OG-jJbi-U8=,37183,Wake,"[{'listing_id': '2941872942', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '626102262', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/031aa672989d0b5750a1546c5571d365l-m319582384s-w1024_h768.jpg,,,,,,
60,,2022-04-10T16:19:46Z,"['central_heat', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'open_floor_plan', 'floor_plan']",3138-Groveshire-Dr_Raleigh_NC_27616_M57278-37521,for_sale,2022-04-02T01:27:22Z,,"[{'name': 'ERA Strother Real Estate', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d52ea20f00561bd5962eaee54a478ec8l-m1702509771s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d52ea20f00561bd5962eaee54a478ec8l-m2118032769s-w1024_h768.jpg'}]",,432000,False,5727837521,,,2941726999,12900.0,[{'office_name': None}],FANC,,,mls,D492250C7F1CE1DED87A0BC1749100F6,,,,True,True,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2014.0,,2020-02-07,305000.0,2.0,,1.0,7841.0,2500.0,3.0,,,2.0,2.0,4.0,single_family,27616,North Carolina,-78.526948,35.873265,Raleigh,NC,3138 Groveshire Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3138%20Groveshire%20Dr%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=4LRSJmQoggpl9UjPrcGwgQacP-w=,37183,Wake,"[{'listing_id': '2941726999', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2941934174', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2882718754', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '631188342', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '598090994', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '596270894', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '500803254', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/d52ea20f00561bd5962eaee54a478ec8l-m1702509771s-w1024_h768.jpg,,,,,,
61,,2022-04-06T01:42:01Z,"['central_air', 'community_clubhouse', 'corner_lot', 'den_or_office', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",4257-Massey-Preserve-Trl_Raleigh_NC_27616_M57947-63637,for_sale,2022-04-01T21:57:15Z,,"[{'name': 'Pointe Realty Group', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/617046d5690f97894d42ecd03bfb191dl-m1081416007s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/617046d5690f97894d42ecd03bfb191dl-m1009963668s-w1024_h768.jpg'}]",,435000,False,5794763637,,,2941718980,,[{'office_name': None}],TANC,,,mls,78A1E4D6418E3506D5380E0BFBC75F17,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2011.0,,2017-09-20,267500.0,2.0,,1.0,8276.0,2417.0,3.0,,,2.0,2.0,3.0,single_family,27616,North Carolina,-78.514801,35.867889,Raleigh,NC,4257 Massey Preserve Trl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4257%20Massey%20Preserve%20Trl%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=nQ4JUKQCBrKglYNjT4v0uO6wg9o=,37183,Wake,"[{'listing_id': '2941718980', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/617046d5690f97894d42ecd03bfb191dl-m1081416007s-w1024_h768.jpg,,,,,,
62,,2022-04-27T15:47:17Z,"['central_air', 'den_or_office', 'family_room', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'garage_1_or_more', 'two_or_more_stories', 'ensuite']",9211-Calabria-Dr-Unit-114_Raleigh_NC_27617_M56566-57675,for_sale,2022-04-01T15:20:00Z,,"[{'name': 'Haven Homes Realty, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b933adedcd5759338d7d1f38812b9784l-m1926880307s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b933adedcd5759338d7d1f38812b9784l-m141210912s-w1024_h768.jpg'}]",,450000,False,5656657675,,"[{'type': None, 'href': 'https://www.aryeo.com/v2/9211-calabria-dr-raleigh-nc-27617-1706705/unbranded'}]",2941694270,,"[{'office_name': 'Haven Homes Realty, Inc.'}]",TANC,,,mls,CCA9198BABC895DDBDE9BCEBEFB20D6B,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2009.0,,2016-03-07,250000.0,2.0,,1.0,,1972.0,3.0,townhouse,,1.0,,3.0,townhomes,27617,North Carolina,-78.797345,35.898945,Raleigh,NC,9211 Calabria Dr Unit 114,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=9211%20Calabria%20Dr%20Unit%20114%2C%20Raleigh%2C%20NC%2027617&size=640x480&source=outdoor&signature=7eYj2Fu7fknBT91bXt_krXiE228=,37183,Wake,"[{'listing_id': '2941694270', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '610646294', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/b933adedcd5759338d7d1f38812b9784l-m1926880307s-w1024_h768.jpg,,,,,,
63,,2022-04-04T22:32:34Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'master_bedroom', 'rental_property', 'farm']",7921-Milltrace-Run_Raleigh_NC_27615_M64441-15378,for_sale,2022-04-01T12:36:50Z,,"[{'name': 'Ideal Property Group, Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f9f1648b014f0085480271188d1b0238l-m1979758165s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f9f1648b014f0085480271188d1b0238l-m1530297784s-w1024_h768.jpg'}]",,445000,False,6444115378,,,2941687772,,[{'office_name': None}],TANC,,,mls,6B1B49DC2A4BA6DFED77A5646D150304,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2000.0,,2019-12-19,290000.0,2.0,,1.0,6534.0,2169.0,3.0,,,2.0,2.0,4.0,single_family,27615,North Carolina,-78.595162,35.889282,Raleigh,NC,7921 Milltrace Run,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7921%20Milltrace%20Run%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=N2-nTXjqnHSewfPjni3VcP2jmIs=,37183,Wake,"[{'listing_id': '2941687772', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2933463084', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2784221048', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/f9f1648b014f0085480271188d1b0238l-m1979758165s-w1024_h768.jpg,,,,,,
64,,2022-04-04T17:08:15Z,"['central_air', 'den_or_office', 'forced_air', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom', 'open_floor_plan', 'floor_plan']",3-Snowberry-Dr_Raleigh_NC_27610_M59152-80074,for_sale,2022-04-01T10:30:18Z,,"[{'name': 'Costello Real Estate and Investments', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ef72aa609b76dcf98edf4a1bb23f99f8l-m1181503121s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ef72aa609b76dcf98edf4a1bb23f99f8l-m3482767169s-w1024_h768.jpg'}]",,420000,False,5915280074,,,2941685946,,[{'office_name': None}],TANC,,,mls,B57346BCB76A0F70CFDB5D11055B6EB9,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2017.0,,2017-03-31,224500.0,2.0,,1.0,6098.0,2490.0,3.0,,,2.0,2.0,3.0,single_family,27610,North Carolina,-78.616201,35.735772,Raleigh,NC,3417 Snowberry Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3417%20Snowberry%20Dr%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=UMMLd8eo4hPo8iJvVPrvDRMA0lc=,37183,Wake,"[{'listing_id': '2941685946', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '616500190', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/ef72aa609b76dcf98edf4a1bb23f99f8l-m1181503121s-w1024_h768.jpg,,,,,,
65,,2022-05-03,"['trails', 'shopping', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_bathroom']",Coleman_5401-North-Ardmore-Collection_5502-Beardall-Street_Raleigh_NC_27616_P417000665227,ready_to_build,2022-03-31T19:55:29Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/5771c2c244af5c85ae61cd014197054ee-f478936094s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/5771c2c244af5c85ae61cd014197054ee-f3155693687s-w1024_h768.jpg'}]",,404990,False,417000665227,,,,,,LC1B,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Coleman,1.0,,1924.0,,,,2.0,2.0,3.0,condo_townhome,27616,North Carolina,-78.5373,35.8625,Raleigh,NC,5502 Beardall Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5502%20Beardall%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=LLNNormi2plbykAzcy7Oj9xe_ww=,37183,Wake,,https://nh.rdcpix.com/5771c2c244af5c85ae61cd014197054ee-f478936094s-w1024_h768.jpg,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072658,5401 North - Ardmore Collection,,
66,,2022-04-03T16:22:40Z,"['community_clubhouse', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'game_room', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'guest_parking', 'clubhouse']",4705-Kings-Garden-Rd_Raleigh_NC_27612_M68015-68343,for_sale,2022-03-31T11:08:02Z,,"[{'name': 'Fonville Morisey/Stonehenge Sales Office', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/dc5ff1f91ab6c6ab65a3135d781fbf5el-m2684043125s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/dc5ff1f91ab6c6ab65a3135d781fbf5el-m861811129s-w1024_h768.jpg'}]",,439000,False,6801568343,,,2941637789,,[{'office_name': 'Fonville Morisey/Stonehenge Sales Office'}],TANC,,,mls,BBD60FC3EB91DC284C79D20A868881B7,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2007.0,,2021-05-27,350000.0,2.0,,1.0,1307.0,2098.0,3.0,townhouse,,2.0,3.0,3.0,townhomes,27612,North Carolina,-78.717578,35.860942,Raleigh,NC,4705 Kings Garden Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4705%20Kings%20Garden%20Rd%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=rilbgHePsYBzsMiTDvKeohGgAoM=,37183,Wake,"[{'listing_id': '2941637789', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2928131570', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2917434832', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '596269954', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '590120182', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '525652126', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '524065494', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/dc5ff1f91ab6c6ab65a3135d781fbf5el-m2684043125s-w1024_h768.jpg,,,,,,
67,,2022-04-01,"['two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_bathroom']",Owen-Porch-End_Trace-at-Olde-Towne-Designer-Collection_2211-S-New-Hope-Rd_Raleigh_NC_27610_P417000665263,ready_to_build,2022-03-30T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/b87ad9e4c70bb3ff81a907048aecb42be-f1283040649s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/b87ad9e4c70bb3ff81a907048aecb42be-f1928332774s-w1024_h768.jpg'}]",,404990,False,417000665263,,,,,,LC1B,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Owen - Porch End,1.0,,1867.0,,,,2.0,2.0,3.0,condo_townhome,27610,North Carolina,-78.5662,35.7428,Raleigh,NC,2211 S New Hope Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2211%20S%20New%20Hope%20Rd%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=YnTwSarkxxHe-oUKhvErhJghTJs=,37183,Wake,,https://nh.rdcpix.com/b87ad9e4c70bb3ff81a907048aecb42be-f1283040649s-w1024_h768.jpg,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072671,Trace at Olde Towne - Designer Collection,,
68,,2022-03-25T03:05:00Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'screen_porch']",1205-Silver-Beach-Way_Raleigh_NC_27606_M68904-32544,for_sale,2022-03-25T03:05:33Z,,"[{'name': 'Howard Perry & Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/716bb6eac884a5bb627bf920737b58d9l-m2931660405s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/716bb6eac884a5bb627bf920737b58d9l-m36723224s-w1024_h768.jpg'}]",,420000,False,6890432544,,,2941474805,,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,6456C2254F3B4628EFA08C9949860353,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2012.0,,2012-07-02,201000.0,2.0,,1.0,1307.0,1807.0,3.0,townhouse,,1.0,2.0,3.0,townhomes,27606,North Carolina,-78.729908,35.747308,Raleigh,NC,1205 Silver Beach Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1205%20Silver%20Beach%20Way%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=yYpjTYGuLkv395by9usCBzS-4w4=,37183,Wake,"[{'listing_id': '2941474805', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/716bb6eac884a5bb627bf920737b58d9l-m2931660405s-w1024_h768.jpg,,,,,,
69,,2022-05-05T16:16:56Z,"['central_air', 'cul_de_sac', 'den_or_office', 'fireplace', 'hardwood_floors', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",2021-Stonepond-Ln_Raleigh_NC_27603_M54176-08363,for_sale,2022-03-24T17:42:12Z,,"[{'name': 'ListWithFreedom.com', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/01672773eb5f4b8874548b6a34437864l-m1871181096s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/01672773eb5f4b8874548b6a34437864l-m2231998273s-w1024_h768.jpg'}]",,419000,False,5417608363,,,2941449273,,[{'office_name': None}],TANC,,,mls,A6DC8F9F0911FCAE86EC934CC89EB7A7,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,1994.0,,2003-10-03,143000.0,2.0,,1.0,30056.0,1907.0,3.0,,,2.0,2.0,3.0,single_family,27603,North Carolina,-78.71673,35.644104,Raleigh,NC,2021 Stonepond Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2021%20Stonepond%20Ln%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=knMK1HNOTzyWnvElCyFvXLyZu3I=,37183,Wake,"[{'listing_id': '2941449273', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/01672773eb5f4b8874548b6a34437864l-m1871181096s-w1024_h768.jpg,,,,,,
70,,2022-04-01,"['two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_bathroom']",Coleman-Garage-End_Trace-at-Olde-Towne-Designer-Collection_2211-S-New-Hope-Rd_Raleigh_NC_27610_P417000665265,ready_to_build,2022-03-24T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/6dc24de6d22ba64d04145b3ffe67886ae-f144523048s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/6dc24de6d22ba64d04145b3ffe67886ae-f1198615060s-w1024_h768.jpg'}]",,409990,False,417000665265,,,,,,LC1B,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Coleman - Garage End,1.0,,1924.0,,,,2.0,2.0,3.0,condo_townhome,27610,North Carolina,-78.5662,35.7428,Raleigh,NC,2211 S New Hope Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2211%20S%20New%20Hope%20Rd%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=YnTwSarkxxHe-oUKhvErhJghTJs=,37183,Wake,,https://nh.rdcpix.com/6dc24de6d22ba64d04145b3ffe67886ae-f144523048s-w1024_h768.jpg,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072671,Trace at Olde Towne - Designer Collection,,
