,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,community.advertisers,community.property_id,community.description.name,tax_record,other_listings,primary_photo,products
41,2022-03-29T15:56:00Z,"['central_air', 'community_security_features', 'forced_air', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'gourmet_kitchen']",6924-Leesville-Rd-3_Raleigh_NC_27613_M96257-61254,for_sale,2022-03-28T16:03:04Z,,"[{'name': 'Taylor Morrison Of Carolinas, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b169de54a46d97af3b11fe35928263b9l-m2226203909s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b169de54a46d97af3b11fe35928263b9l-m746689326s-w1024_h768.jpg'}]",,505281,False,9625761254,,,2941549459,,https://ap.rdcpix.com/b169de54a46d97af3b11fe35928263b9l-m2226203909s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2022.0,,,,2.0,,2.0,1786.0,2405.0,4.0,townhouse,,2.0,3.0,3.0,townhomes,27613,North Carolina,-78.700032,35.870513,Raleigh,NC,6924 Leesville Rd Unit 3,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6924%20Leesville%20Rd%20Unit%203%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=Hoemm11W1pf59kS5PqnhpJI0oqw=,37183,Wake,"[{'listing_id': '2941549459', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
42,2022-04-01,"['trails', 'shopping', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Norwood_5401-North-Sterling-Collection_5502-Beardall-Street_Raleigh_NC_27616_P417000665223,ready_to_build,2022-03-27T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/49d535baa7405e03f710d4590b505409e-f3290602812s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/49d535baa7405e03f710d4590b505409e-f440030867s-w1024_h768.jpg'}]",,529990,False,417000665223,,,,,https://nh.rdcpix.com/49d535baa7405e03f710d4590b505409e-f3290602812s-w1024_h768.jpg,,LC1B,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,3.0,Norwood,,,2909.0,,,,2.0,2.0,5.0,single_family,27616,North Carolina,-78.5373,35.8625,Raleigh,NC,5502 Beardall Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5502%20Beardall%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=LLNNormi2plbykAzcy7Oj9xe_ww=,37183,Wake,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072656,5401 North - Sterling Collection,,,,
43,2022-03-27T21:10:59Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories']",5516-Bridford-Pl_Raleigh_NC_27613_M52421-43859,for_sale,2022-03-26T10:15:08Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/24aa2155eefe9ba7457a36f529a838f7l-m3293577295s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/24aa2155eefe9ba7457a36f529a838f7l-m9147223s-w1024_h768.jpg'}]",,525000,False,5242143859,,,2941514932,,https://ap.rdcpix.com/24aa2155eefe9ba7457a36f529a838f7l-m3293577295s-w1024_h768.jpg,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,51CB6C0101AB8D6D4A8DE1276F30604F,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1990.0,,2001-12-07,177500.0,3.0,,1.0,9148.0,2549.0,4.0,,,,2.0,4.0,single_family,27613,North Carolina,-78.754202,35.925858,Raleigh,NC,5516 Bridford Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5516%20Bridford%20Pl%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=xfk3MjN1wVcm-TlRPEEFl3neWXM=,37183,Wake,"[{'listing_id': '2941514932', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
44,2022-04-15T14:55:40Z,"['central_air', 'community_golf', 'community_outdoor_space', 'community_security_features', 'family_room', 'forced_air', 'golf_course_lot_or_frontage', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'waterfront', 'library', 'elevator', 'golf_course', 'lake']",2441-Campus-Shore-Dr-210_Raleigh_NC_27606_M95585-44117,for_sale,2022-03-22T14:51:11Z,,"[{'name': 'Glenwood Agency, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/5921631395f2b502ba71bd709d9d90b5l-m1712336988s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/5921631395f2b502ba71bd709d9d90b5l-m1230340886s-w1024_h768.jpg'}]",,529900,False,9558544117,,,2941374558,,https://ap.rdcpix.com/5921631395f2b502ba71bd709d9d90b5l-m1712336988s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2020.0,,,,2.0,,,,1164.0,2.0,condo,,,1.0,3.0,condos,27606,North Carolina,-78.680262,35.767878,Raleigh,NC,2441 Campus Shore Dr Unit 210,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2441%20Campus%20Shore%20Dr%20Unit%20210%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=3gStJGZdPlzdqRwZQc3RJNDolAA=,37183,Wake,"[{'listing_id': '2941374558', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2912061862', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
45,2022-04-14T16:53:12Z,"['central_air', 'community_golf', 'community_outdoor_space', 'community_security_features', 'family_room', 'forced_air', 'golf_course_lot_or_frontage', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'waterfront', 'library', 'elevator', 'golf_course', 'lake']",2441-Campus-Shore-Dr-105_Raleigh_NC_27606_M96861-37503,for_sale,2022-03-18T14:03:35Z,,"[{'name': 'Glenwood Agency, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/acd59ae5d916d3c7153a007b2d65f7a9l-m426702874s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/acd59ae5d916d3c7153a007b2d65f7a9l-m1230340886s-w1024_h768.jpg'}]",,509900,False,9686137503,,,2941277633,,https://ap.rdcpix.com/acd59ae5d916d3c7153a007b2d65f7a9l-m426702874s-w1024_h768.jpg,"[{'office_name': 'Glenwood Agency, LLC'}]",TANC,,,mls,,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,2.0,,,,1164.0,2.0,condo,,,1.0,3.0,condos,27606,North Carolina,-78.680262,35.767878,Raleigh,NC,2441 Campus Shore Dr Unit 105,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2441%20Campus%20Shore%20Dr%20Unit%20105%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=Dq5WU1GDRnaJPAVDjDbtVSzqTw8=,37183,Wake,"[{'listing_id': '2941277633', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2772119932', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
46,2022-03-29T15:54:34Z,"['central_air', 'forced_air', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen']",6920-Leesville-Rd-1_Raleigh_NC_27613_M96910-97696,for_sale,2022-03-16T16:17:13Z,,"[{'name': 'Taylor Morrison Of Carolinas, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/5615f61f294d79bedb7ff7f99f088d89l-m2226203909s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/5615f61f294d79bedb7ff7f99f088d89l-m21202817s-w1024_h768.jpg'}]",,531923,False,9691097696,,,2941205347,,https://ap.rdcpix.com/5615f61f294d79bedb7ff7f99f088d89l-m2226203909s-w1024_h768.jpg,"[{'office_name': 'Taylor Morrison of Carolinas, Inc.'}]",TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2022.0,,,,3.0,,1.0,1742.0,2450.0,4.0,townhouse,,2.0,3.0,4.0,townhomes,27613,North Carolina,-78.69994,35.870404,Raleigh,NC,6920 Leesville Rd Unit 1,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6920%20Leesville%20Rd%20Unit%201%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=4d6WO-2R8FoTwLj_Dic8DlV1zlQ=,37183,Wake,"[{'listing_id': '2941205347', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
47,2022-03-07T20:30:52Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'community_swimming_pool', 'garage_1_or_more', 'garage_2_or_more', 'laundry_room', 'recreation_facilities', 'view']",2440-Campus-Shore-Dr-Apt-105_Raleigh_NC_27606_M63069-37673,for_sale,2022-02-16T20:42:04Z,,"[{'name': 'Glenwood Agency, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/867c7c36cfb4dbd92f9784f0a928b807l-m663424815s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/867c7c36cfb4dbd92f9784f0a928b807l-m412488325s-w1024_h768.jpg'}]",,550000,False,6306937673,,,2940284728,29900.0,https://ap.rdcpix.com/867c7c36cfb4dbd92f9784f0a928b807l-m663424815s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,1676D95E8AB4046669EA16D3A4914F91,,,,False,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2003.0,,2005-03-30,309000.0,4.0,,,,2295.0,4.0,condo,,2.0,,5.0,condos,27606,North Carolina,-78.681456,35.767924,Raleigh,NC,2440 Campus Shore Dr Apt 105,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2440%20Campus%20Shore%20Dr%20Apt%20105%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=r2ZehJzSAKnkWFQSQP_RQ-PkUZQ=,37183,Wake,"[{'listing_id': '2940284728', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '638991302', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
48,2022-04-07,"['two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Finley-Basement_The-Montage_438-Diversity-Way_Raleigh_NC_27610_P417000653430,ready_to_build,2022-02-04T08:55:24Z,,"[{'name': 'Meritage Homes', 'photo': 'https://nh.rdcpix.com/62642ea4d9ba0ee35d4b6a9b58b40653n-f1826125858s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/36a5f858fba5d92f9b5d54a0a0bad4ebi-f1026143603s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/36a5f858fba5d92f9b5d54a0a0bad4ebi-f3522580787s-w1024_h768.jpg'}]",,503990,False,417000653430,,"[{'type': None, 'href': 'https://3dtours.elevatedplans.com/embed.html?key=ZAqAD3bs'}]",,,https://nh.rdcpix.com/36a5f858fba5d92f9b5d54a0a0bad4ebi-f1026143603s-w1024_h768.jpg,,MH1B,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Finley Basement,1.0,,1555.0,,,,2.0,2.0,3.0,single_family,27610,North Carolina,-78.586124375353,35.773751000181,Raleigh,NC,438 Diversity Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=438%20Diversity%20Way%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=Ky1NhzNHyTjLw4AkzgwXxrt1N74=,37183,Wake,,"[{'office': {'hours': 'Sun-Sat Appointment-Only', 'phones': [{'number': '(877) 857-1039', 'type': 'Office'}, {'number': '8558676066', 'type': 'toll_free'}]}, 'builder': {'fulfillment_id': '4643165'}}]",717000064823,The Montage,,,,
49,2022-03-07T16:10:36Z,"['wooded_land', 'trails', 'lake', 'shopping']",8476-Wake-Forest-Hwy_Raleigh_NC_27613_M92652-44763,for_sale,2022-01-22T23:33:27Z,,"[{'name': 'Keller Williams Preferred Realty - Brier Creek', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/126f6aa08185e5d2696b94223dea737bl-m4265587964s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/126f6aa08185e5d2696b94223dea737bl-m305591896s-w1024_h768.jpg'}]",,550000,False,9265244763,,,2939356033,25000.0,https://ap.rdcpix.com/126f6aa08185e5d2696b94223dea737bl-m4265587964s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,915A2823FA34EEEEEAA4DF8A01F7BA64,,,,False,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,438214.0,,0.0,,,,,,land,27613,North Carolina,-78.714062,35.986314,Raleigh,NC,8476 Wake Forest Hwy,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8476%20Wake%20Forest%20Hwy%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=9JSW70dq0MrPRB3PfmLfR89moKc=,37063,Durham,"[{'listing_id': '2939356033', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
50,2022-04-15T14:55:26Z,"['central_air', 'community_golf', 'community_outdoor_space', 'community_security_features', 'family_room', 'forced_air', 'golf_course_lot_or_frontage', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'waterfront', 'library', 'elevator', 'golf_course', 'lake']",2441-Campus-Shore-Dr-110_Raleigh_NC_27606_M92269-60150,for_sale,2021-12-09T15:42:49Z,,"[{'name': 'Glenwood Agency, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/4e01df094b6a1eed267ca37b4b861aadl-m3474503073s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/4e01df094b6a1eed267ca37b4b861aadl-m426702874s-w1024_h768.jpg'}]",,529900,False,9226960150,,,2937528051,,https://ap.rdcpix.com/4e01df094b6a1eed267ca37b4b861aadl-m3474503073s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2020.0,,,,2.0,,,,1164.0,2.0,condo,,,1.0,3.0,condos,27606,North Carolina,-78.680262,35.767878,Raleigh,NC,2441 Campus Shore Dr Unit 110,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2441%20Campus%20Shore%20Dr%20Unit%20110%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=4JvTYVbmIdWBMQUyVctCXPt3kNc=,37183,Wake,"[{'listing_id': '2937528051', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
51,2022-03-29T15:54:05Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'forced_air', 'laundry_room', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen']",6940-Leesville-Rd-10_Raleigh_NC_27613_M95462-53584,for_sale,2021-11-15T21:26:49Z,,"[{'name': 'Taylor Morrison Of Carolinas, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c8780743e240f4d72876a8d13501add3l-m2857322640s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c8780743e240f4d72876a8d13501add3l-m2772082070s-w1024_h768.jpg'}]",,526832,False,9546253584,,,2936805792,,https://ap.rdcpix.com/c8780743e240f4d72876a8d13501add3l-m2857322640s-w1024_h768.jpg,"[{'office_name': 'Taylor Morrison of Carolinas, Inc.'}]",TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2022.0,,,,2.0,,2.0,2178.0,2451.0,4.0,townhouse,,2.0,3.0,3.0,townhomes,27613,North Carolina,-78.700457,35.871117,Raleigh,NC,6940 Leesville Rd Unit 10,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6940%20Leesville%20Rd%20Unit%2010%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=38ed-JKkLsnPXvk24ICu2SUqZSQ=,37183,Wake,"[{'listing_id': '2936805792', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
52,2022-02-07T16:10:36Z,,2701-Ridge-Rd_Raleigh_NC_27612_M56976-27558,for_sale,2021-10-10T21:42:20Z,,"[{'name': 'Pickett-Sprouse Commercial Real Estate', 'photo': None, 'type': 'Office'}]",,,549000,False,5697627558,,,2935330245,26000.0,,[{'office_name': None}],TANC,,,mls,0FE937A59EAE42476AE23C0649A2DDA4,,,,False,,,False,,,True,False,False,co_broke,,,,,,,,,,16988.0,,0.0,,,,,,land,27612,North Carolina,-78.675343,35.828938,Raleigh,NC,2701 Ridge Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2701%20Ridge%20Rd%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=TBFUReza-57HHIoAV3kWgM4hQh0=,37183,Wake,"[{'listing_id': '2935330245', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '551433870', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
53,2022-03-07T17:35:13Z,,3505-Valley-Ct_Raleigh_NC_27612_M99902-96289,for_sale,2021-10-10T21:34:51Z,,"[{'name': 'Pickett-Sprouse Commercial Real Estate', 'photo': None, 'type': 'Office'}]",,,549000,False,9990296289,,,2935330168,26000.0,,[{'office_name': None}],TANC,,,mls,642837EC5219B7E0381B5938ED09EC50,,,,False,,,False,,,True,False,False,co_broke,,,,,2003-03-13,85000.0,,,,16553.0,,0.0,,,,,,land,27612,North Carolina,-78.67625,35.829079,Raleigh,NC,3505 Valley Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3505%20Valley%20Ct%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=m0LsY4rO7eKAdqoldPBLc91hyIk=,37183,Wake,"[{'listing_id': '2935330168', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
54,2022-03-19T03:35:55Z,"['central_air', 'community_golf', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'game_room', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'recreation_facilities', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'views', 'shopping']",2317-Carriage-Oaks-Dr_Raleigh_NC_27614_M56713-17162,for_sale,2021-08-21T15:54:24Z,,"[{'name': 'FATHOM REALTY', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/dcaec6b56f348ba2b437caec71964982l-m957322015s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/dcaec6b56f348ba2b437caec71964982l-m4022086148s-w1024_h768.jpg'}]",,539900,False,5671317162,,,2933313127,50000.0,https://ap.rdcpix.com/dcaec6b56f348ba2b437caec71964982l-m957322015s-w1024_h768.jpg,"[{'office_name': 'Fathom Realty NC, LLC'}]",TANC,,,mls,D92E262A8CCABBDA6EB04F57B5945C3A,,,,False,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2004.0,,2016-11-07,377000.0,2.0,,2.0,7841.0,3805.0,4.0,townhouse,,2.0,2.0,4.0,townhomes,27614,North Carolina,-78.563135,35.953418,Raleigh,NC,2317 Carriage Oaks Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2317%20Carriage%20Oaks%20Dr%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=jRH0d6j0JON1byh7aFcSLxTIKbY=,37183,Wake,"[{'listing_id': '2933313127', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '620163894', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '610895234', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '597250854', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '595538186', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '579707818', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '579707794', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '574035006', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '565619082', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
55,2022-04-15,"['two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'kitchen_island', 'media_room', 'ensuite']",Dallas-Basement_The-Montage_438-Diversity-Way_Raleigh_NC_27610_P417000630585,ready_to_build,2021-08-01T08:56:22Z,,"[{'name': 'Meritage Homes', 'photo': 'https://nh.rdcpix.com/62642ea4d9ba0ee35d4b6a9b58b40653n-f1826125858s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/aeba29c2460d11e2f20a306c20373580e-f3080452631s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/aeba29c2460d11e2f20a306c20373580e-f1510715077s-w1024_h768.jpg'}]",,523990,False,417000630585,,,,,https://nh.rdcpix.com/aeba29c2460d11e2f20a306c20373580e-f3080452631s-w1024_h768.jpg,,MH1B,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Dallas Basement,1.0,,1749.0,,,,2.0,2.0,3.0,single_family,27610,North Carolina,-78.586124375353,35.773751000181,Raleigh,NC,438 Diversity Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=438%20Diversity%20Way%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=Ky1NhzNHyTjLw4AkzgwXxrt1N74=,37183,Wake,,"[{'office': {'hours': 'Sun-Sat Appointment-Only', 'phones': [{'number': '(877) 857-1039', 'type': 'Office'}, {'number': '8558676066', 'type': 'toll_free'}]}, 'builder': {'fulfillment_id': '4643165'}}]",717000064823,The Montage,,,,
56,2022-03-30T15:37:48Z,"['central_air', 'community_security_features', 'corner_lot', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'garage_1_or_more', 'garage_2_or_more', 'big_lot']",1220-Hedgelawn-Way_Raleigh_NC_27615_M62951-84044,for_sale,2020-08-12T17:02:49Z,,"[{'name': 'RE/MAX United', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/29e9b8484974aa5abb61e05a53d6ae86l-m1092125291s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/29e9b8484974aa5abb61e05a53d6ae86l-m3714671402s-w1024_h768.jpg'}]",,520000,False,6295184044,,,2919864084,,https://ap.rdcpix.com/29e9b8484974aa5abb61e05a53d6ae86l-m1092125291s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,5BB6543D69E68B651D38E277E0416138,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1976.0,,,,3.0,,,19602.0,2700.0,3.0,,,2.0,,4.0,single_family,27615,North Carolina,-78.615898,35.872026,Raleigh,NC,1220 Hedgelawn Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1220%20Hedgelawn%20Way%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=n0FokwZxvx_Dn8oADFiQFbYnsZA=,37183,Wake,"[{'listing_id': '2919864084', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2695524333', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2443608949', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2397690335', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
