,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,other_listings,community.advertisers,community.property_id,community.description.name,primary_photo
42,2022-03-11T18:42:53Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'den_or_office', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'master_suite']",1629-High-Holly-Ln_Raleigh_NC_27614_M59544-96871,for_sale,2022-03-09T13:59:11Z,,"[{'name': 'Keller Williams Preferred Realty - Brier Creek', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1e50e3c6c59d7184109058eb83810b5fl-m2261638149s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1e50e3c6c59d7184109058eb83810b5fl-m840188469s-w1024_h768.jpg'}]",,653000,False,5954496871,,"[{'type': None, 'href': 'https://view.paradym.com/idx/1629-High-Holly-Lane-Raleigh-NC-27614/4708977/prt/20'}]",2941002341,,https://ap.rdcpix.com/1e50e3c6c59d7184109058eb83810b5fl-m2261638149s-w1024_h768.jpg,[{'office_name': 'Keller Williams Preferred Realty'}],TANC,,,mls,23F055CA6AA27B703AAFF9D97063A313,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1998.0,,1998-02-27,308500.0,4,,1.0,23087.0,3549,5.0,,,2.0,2.0,5,single_family,27614,North Carolina,-78.58324,35.928747,Raleigh,NC,1629 High Holly Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1629%20High%20Holly%20Ln%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=K8Utb01aFZcGSaBxHVBgJFhhRDI=,37183,Wake,"[{'listing_id': '2941002341', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
43,2022-03-20T13:04:48Z,"['central_air', 'city_view', 'community_outdoor_space', 'disability_features', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'view', 'two_or_more_stories', 'big_yard', 'fenced_yard', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'water_view', 'trails']",223-Bledsoe-Ave_Raleigh_NC_27601_M61222-73462,for_sale,2022-03-05T05:47:59Z,,"[{'name': 'Agent Group Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b19c1f15c1215e95754759c43a65adc4l-m3395625354s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b19c1f15c1215e95754759c43a65adc4l-m966866837s-w1024_h768.jpg'}]",,625000,False,6122273462,,,2940908445,30000.0,https://ap.rdcpix.com/b19c1f15c1215e95754759c43a65adc4l-m3395625354s-w1024_h768.jpg,[{'office_name': 'Agent Group Realty'}],TANC,,,mls,577EA86E4723B8754ECE0151F789F7A4,True,,,True,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,2017-08-04,698000.0,2,,1.0,3920.0,1644,3.0,,,,2.0,3,single_family,27601,North Carolina,-78.635872,35.768538,Raleigh,NC,223 Bledsoe Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=223%20Bledsoe%20Ave%2C%20Raleigh%2C%20NC%2027601&size=640x480&source=outdoor&signature=pCh2-HnOBeRT_-TsIbEGY0sPoNU=,37183,Wake,"[{'listing_id': '2940908445', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
44,2022-03-05T18:23:18Z,"['central_air', 'community_clubhouse', 'community_elevator', 'community_gym', 'den_or_office', 'disability_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",2813-Market-Bridge-Ln-Unit-205_Raleigh_NC_27608_M65430-53461,for_sale,2022-03-03T14:30:23Z,,"[{'name': ""Hodge & Kittrell Sotheby's International Realty"", 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/9b6a9be835b308dc775c9bfe7465fb3al-b1845645890s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/9b6a9be835b308dc775c9bfe7465fb3al-b1416418065s-w1024_h768.jpg'}]",,659900,False,6543053461,,,2940826018,,https://ap.rdcpix.com/9b6a9be835b308dc775c9bfe7465fb3al-b1845645890s-w1024_h768.jpg,"[{'office_name': ""Hodge & Kittrell Sotheby's International Realty""}]",TANC,,,mls,722F14CEE89CD14794E5012F789A0E06,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2002.0,,2021-11-15,565000.0,2,,1.0,,1886,3.0,condo,,2.0,1.0,3,condos,27608,North Carolina,-78.66202,35.815806,Raleigh,NC,2813 Market Bridge Ln Unit 205,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2813%20Market%20Bridge%20Ln%20Unit%20205%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=xZUGtLNkJCHPUoy50EZRReXpXcA=,37183,Wake,"[{'listing_id': '2940826018', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2934185787', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
45,2022-03-11T21:38:23Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_lot']",4300-Irene-Way_Raleigh_NC_27603_M59311-20792,for_sale,2022-03-02T18:11:31Z,,"[{'name': 'My Southern View, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/8ffbc07199bb910407c2b19961da4863l-m3306978486s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/8ffbc07199bb910407c2b19961da4863l-m3797982411s-w1024_h768.jpg'}]",,675000,True,5931120792,,,2940793755,,https://ap.rdcpix.com/8ffbc07199bb910407c2b19961da4863l-m3306978486s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,59386F96296ECD961C64E6787556F128,,,,,,,False,,True,True,False,False,co_broke,['co_broke'],basic_opt_in,2002.0,,2001-05-21,42500.0,3,,1.0,95832.0,3300,4.0,,,2.0,2.0,4,single_family,27603,North Carolina,-78.64931,35.664381,Raleigh,NC,4300 Irene Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4300%20Irene%20Way%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=otBOsxYRztouLEOggeaflmt33FA=,37183,Wake,"[{'listing_id': '2940793755', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
46,2022-04-04T15:07:59Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'disability_features', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'efficient']",159-Dunloe-Loop_Raleigh_NC_27603_M95834-72448,for_sale,2022-02-23T22:06:33Z,,"[{'name': 'Skyview Realty, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/13b8768b02e417e3b34d9b8a72ea7fd5l-m931072092s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/13b8768b02e417e3b34d9b8a72ea7fd5l-m492779269s-w1024_h768.jpg'}]",,680990,False,9583472448,,,2940545699,,https://ap.rdcpix.com/13b8768b02e417e3b34d9b8a72ea7fd5l-m931072092s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2022.0,,,,3,,1.0,9148.0,2881,4.0,,,2.0,3.0,4,single_family,27603,North Carolina,-78.64995233,35.7116134,Raleigh,NC,159 Dunloe Loop,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=159%20Dunloe%20Loop%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=Y1BguQyNjU1boRBhyKn-pQOGSTQ=,37183,Wake,"[{'listing_id': '2940545699', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
47,2022-02-19T12:25:00Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'kitchen_island', 'master_bedroom']",3037-Gentle-Breezes-Ln_Raleigh_NC_27614_M59084-98439,for_sale,2022-02-15T19:40:55Z,,"[{'name': 'Fonville Morisey/Stonehenge Sales Office', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/7687b939b4769b66b2453faf50231d82l-m2406897512s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/7687b939b4769b66b2453faf50231d82l-m1133506358s-w1024_h768.jpg'}]",,695000,False,5908498439,,,2940240360,,https://ap.rdcpix.com/7687b939b4769b66b2453faf50231d82l-m2406897512s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,4ED3FC47595738992C7BA7C0118E3363,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2006.0,,2015-02-19,450000.0,3,,,7405.0,3429,3.0,,,2.0,2.0,5,single_family,27614,North Carolina,-78.56085,35.92313,Raleigh,NC,3037 Gentle Breezes Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3037%20Gentle%20Breezes%20Ln%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=wjFUTKhyBwrhF55Py6hrLNXBW2s=,37183,Wake,"[{'listing_id': '2940240360', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '597673014', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
48,2022-02-11T23:30:17Z,"['community_outdoor_space', 'community_security_features', 'den_or_office', 'family_room', 'fireplace', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'floor_plan']",911-Wade-Ave_Raleigh_NC_27605_M61214-01916,for_sale,2022-02-11T23:34:52Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/9065eebc13bcc33ffc702cbfc5136fd8l-m2735882562s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/9065eebc13bcc33ffc702cbfc5136fd8l-m2899444644s-w1024_h768.jpg'}]",,695000,False,6121401916,,"[{'type': None, 'href': 'https://showspacesphoto.hd.pics/911-Wade-Ave/idx'}]",2940128450,,https://ap.rdcpix.com/9065eebc13bcc33ffc702cbfc5136fd8l-m2735882562s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,0DDF2CD04F15AC47559DD7BA38110C1B,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2013.0,,2020-04-15,525000.0,3,,,14375.0,2461,3.0,,,2.0,2.0,4,single_family,27605,North Carolina,-78.65579,35.796167,Raleigh,NC,911 Wade Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=911%20Wade%20Ave%2C%20Raleigh%2C%20NC%2027605&size=640x480&source=outdoor&signature=tfEPl9ggtFWuyNFrk1d44c2Pjt8=,37183,Wake,"[{'listing_id': '2940128450', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2912551920', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2368062456', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '604391590', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '597999898', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '595597394', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
49,2022-02-07T15:10:10Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'cul_de_sac', 'den_or_office', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'pond', 'shopping']",7900-Hepworth-Ct_Raleigh_NC_27615_M65863-68042,for_sale,2022-02-04T18:09:39Z,,"[{'name': 'Linda Craft & Team, Realtors', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/9599d3e17e9b7e69b7ee65f706fcec1dl-m112499484s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/9599d3e17e9b7e69b7ee65f706fcec1dl-m1393057790s-w1024_h768.jpg'}]",,689000,False,6586368042,,"[{'type': None, 'href': 'https://view.paradym.com/idx/7900-Hepworth-Court-Raleigh-NC-27615/4701712/prt/20'}]",2939827950,,https://ap.rdcpix.com/9599d3e17e9b7e69b7ee65f706fcec1dl-m112499484s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,32536537B844A43071AAB9636136135B,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1989.0,,2003-03-03,313000.0,3,,1.0,27443.0,3436,4.0,,,2.0,2.0,4,single_family,27615,North Carolina,-78.661736,35.889178,Raleigh,NC,7900 Hepworth Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7900%20Hepworth%20Ct%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=aOIrcZ2dTjb8-Vgh65cwLw9zbIw=,37183,Wake,"[{'listing_id': '2939827950', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
50,2022-03-31T00:06:10Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'disability_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'private_backyard', 'master_bedroom', 'groundscare']",1308-Manovill-Pl_Raleigh_NC_27609_M57956-45457,for_sale,2022-01-13T17:09:25Z,,"[{'name': 'Realty World - Triangle Living', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/93c87d59fbd59df6e16557e38827b919l-m326357361s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/93c87d59fbd59df6e16557e38827b919l-m2907633576s-w1024_h768.jpg'}]",,620000,False,5795645457,,,2938947702,5900.0,https://ap.rdcpix.com/93c87d59fbd59df6e16557e38827b919l-m326357361s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,7A814D599B017A86B984887164164CC6,,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1968.0,,2021-07-30,420500.0,3,,,18295.0,2566,3.0,,,,,4,single_family,27609,North Carolina,-78.61519,35.828766,Raleigh,NC,1308 Manovill Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1308%20Manovill%20Pl%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=uvOjf-6jZUYkq_upBfsraIdLONM=,37183,Wake,"[{'listing_id': '2938947702', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2934743827', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2930062660', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
51,2022-04-05T13:53:27Z,"['carport', 'central_air', 'community_golf', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'laundry_room', 'recreation_facilities', 'view', 'golf_course', 'views', 'shopping']",319-Golf-Course-Dr_Raleigh_NC_27610_M57754-48722,for_sale,2022-01-06T21:20:09Z,,"[{'name': 'Landshop Realty Inc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c10d4bdfb7676ebe528f11a91342bd58l-m3071650290s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c10d4bdfb7676ebe528f11a91342bd58l-m3387670002s-w1024_h768.jpg'}]",,649900,False,5775448722,,,2938379088,35000.0,https://ap.rdcpix.com/c10d4bdfb7676ebe528f11a91342bd58l-m3071650290s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,C829536AC0D75A58C8B89AE0AF454EB8,,,,False,,,False,,True,True,False,False,co_broke,"['core.broker', 'co_broke']",essentials,1961.0,,2021-06-21,351000.0,3,,,22216.0,2365,3.0,,,,,4,single_family,27610,North Carolina,-78.603348,35.777286,Raleigh,NC,319 Golf Course Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=319%20Golf%20Course%20Dr%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=80qKJAk918iTV24gvSifQ9Z8mME=,37183,Wake,"[{'listing_id': '2938379088', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
